Test Case,Modulation,SNR (dB),Semantic Accuracy (%),BER (%),Energy per Semantic Bit,Cosine Similarity,Mutual Information,Compression Ratio
Imperfect_RIS,qpsk,-13.599999999999767,100.0,0.0,0.5000000050649426,0.5634473487734795,0.21172863747146956,0.1
Imperfect_RIS,qpsk,-13.499999999999766,99.97500000000001,0.025,0.5041906588437567,0.58841173350811,0.24181786261067256,0.1
Imperfect_RIS,qpsk,-13.399999999999764,100.0,0.0,0.5015234916349504,0.6931040436029434,0.24983317735631777,0.1
Imperfect_RIS,qpsk,-13.299999999999763,100.0,0.0,0.5002889562725046,0.634289339184761,0.24651862484304587,0.1
Imperfect_RIS,qpsk,-13.199999999999761,100.0,0.0,0.49983436855528174,0.6210710927844048,0.2506064827607917,0.1
Imperfect_RIS,qpsk,-13.09999999999976,100.0,0.0,0.500000314474145,0.6674979031085968,0.2246659406873383,0.1
Imperfect_RIS,qpsk,-12.999999999999758,100.0,0.0,0.5075609096051751,0.7103730887174606,0.24817496144601484,0.1
Imperfect_RIS,qpsk,-12.899999999999757,100.0,0.0,0.5015174463352872,0.5916913524270058,0.20634237983840398,0.1
Imperfect_RIS,qpsk,-12.799999999999756,100.0,0.0,0.5031198346160985,0.632652997970581,0.24446165443736226,0.1
Imperfect_RIS,qpsk,-12.699999999999754,100.0,0.0,0.5000176899097049,0.6217448338866234,0.19244727479923182,0.1
Imperfect_RIS,qpsk,-12.599999999999753,100.0,0.0,0.5001715945495779,0.6896515488624573,0.24974847623523627,0.1
Imperfect_RIS,qpsk,-12.499999999999751,100.0,0.0,0.5014383886225019,0.6289305984973907,0.22167914287626453,0.1
Imperfect_RIS,qpsk,-12.39999999999975,100.0,0.0,0.49987511238844,0.6668737381696701,0.22254620838615247,0.1
Imperfect_RIS,qpsk,-12.299999999999748,100.0,0.0,0.5006507663925527,0.6914726793766022,0.24754345291751684,0.1
Imperfect_RIS,qpsk,-12.199999999999747,100.0,0.0,0.5037234277793865,0.6340943276882172,0.25037653416042477,0.1
Imperfect_RIS,qpsk,-12.099999999999746,100.0,0.0,0.49964080645697434,0.6210712343454361,0.21221623921334012,0.1
Imperfect_RIS,qpsk,-11.999999999999744,100.0,0.0,0.49999908971845275,0.6499547213315964,0.24888602881526084,0.1
Imperfect_RIS,qpsk,-11.899999999999743,100.0,0.0,0.4999376096299887,0.6917500048875809,0.23754305719928004,0.1
Imperfect_RIS,qpsk,-11.799999999999741,100.0,0.0,0.5010582778604874,0.6537785232067108,0.22362982787510627,0.1
Imperfect_RIS,qpsk,-11.69999999999974,100.0,0.0,0.5020161266068623,0.6809594035148621,0.24654802207904725,0.1
Imperfect_RIS,qpsk,-11.599999999999739,100.0,0.0,0.5002215766017578,0.6435150802135468,0.21216262678887124,0.1
Imperfect_RIS,qpsk,-11.499999999999737,100.0,0.0,0.5005271674135402,0.6356696039438248,0.2347904405234141,0.1
Imperfect_RIS,qpsk,-11.399999999999736,100.0,0.0,0.501661890289757,0.6934870481491089,0.25754152713787565,0.1
Imperfect_RIS,qpsk,-11.299999999999734,100.0,0.0,0.5018167926089344,0.6066113263368607,0.1951823871755405,0.1
Imperfect_RIS,qpsk,-11.199999999999733,99.97500000000001,0.025,0.5014140663083249,0.6663832664489746,0.22160100016067533,0.1
Imperfect_RIS,qpsk,-11.099999999999731,100.0,0.0,0.5025845966836135,0.6466730982065201,0.2542811024670279,0.1
Imperfect_RIS,qpsk,-10.99999999999973,100.0,0.0,0.503198061120328,0.6331714540719986,0.21204580815540633,0.1
Imperfect_RIS,qpsk,-10.899999999999729,100.0,0.0,0.49969131742316575,0.5720351114869118,0.17128218051489252,0.1
Imperfect_RIS,qpsk,-10.799999999999727,100.0,0.0,0.5013304335527083,0.6318297684192657,0.21809261991704929,0.1
Imperfect_RIS,qpsk,-10.699999999999726,100.0,0.0,0.5009801452964256,0.5798187777400017,0.20197911608249278,0.1
Imperfect_RIS,qpsk,-10.599999999999724,100.0,0.0,0.4999994609772371,0.6667495518922806,0.25755407926687385,0.1
Imperfect_RIS,qpsk,-10.499999999999723,100.0,0.0,0.5008639533618534,0.646895557641983,0.22082659769674629,0.1
